"id","year","stint","team","lg","g","ab","r","h","X2b","X3b","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","gidp","batting","decade"
"wakefti01",1992,1,"PIT","NL",14,28,0,2,0,0,0,0,0,0,1,9,0,0,4,0,0,0.0714285714285714,"90s"
"walkela01",1992,1,"MON","NL",143,528,85,159,31,4,23,93,18,6,41,97,10,6,0,8,9,0.301136363636364,"90s"
"wallati01",1992,1,"MON","NL",150,537,53,120,29,1,9,59,2,2,50,90,2,8,0,7,10,0.223463687150838,"90s"
"wallide01",1992,1,"HOU","NL",3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,"90s"
"webstmi01",1992,1,"LAN","NL",135,262,33,70,12,5,6,35,11,5,27,49,3,2,8,5,1,0.267175572519084,"90s"
"wilkiri01",1992,1,"CHN","NL",83,244,20,66,9,1,8,22,0,2,28,53,7,0,1,1,6,0.270491803278689,"90s"
"willima04",1992,1,"SFN","NL",146,529,58,120,13,5,20,66,7,7,39,109,11,6,0,2,15,0.226843100189036,"90s"
"younger01",1992,1,"LAN","NL",49,132,9,34,1,0,1,11,6,1,8,9,0,0,4,0,3,0.257575757575758,"90s"
"zeileto01",1992,1,"SLN","NL",126,439,51,113,18,4,7,48,7,10,68,70,4,0,0,7,11,0.257403189066059,"90s"
"aguilri01",1993,1,"MIN","AL",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"alomaro01",1993,1,"TOR","AL",153,589,109,192,35,6,17,93,55,15,80,67,5,5,4,5,13,0.32597623089983,"90s"
"alomasa02",1993,1,"CLE","AL",64,215,24,58,7,1,6,32,3,1,11,28,0,6,1,4,3,0.269767441860465,"90s"
"alvarwi01",1993,1,"CHA","AL",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"anderbr01",1993,1,"BAL","AL",142,560,87,147,36,8,13,66,24,12,82,99,4,10,6,6,4,0.2625,"90s"
"appieke01",1993,1,"KCA","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"assenpa01",1993,2,"NYA","AL",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"baergca01",1993,1,"CLE","AL",154,624,105,200,28,6,21,114,15,4,34,68,7,6,3,13,17,0.320512820512821,"90s"
"baineha01",1993,1,"BAL","AL",118,416,64,130,22,0,20,78,0,0,57,52,9,0,1,6,14,0.3125,"90s"
"belchti01",1993,2,"CHA","AL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"bielemi01",1993,1,"CLE","AL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"boddimi01",1993,1,"ML4","AL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"boggswa01",1993,1,"NYA","AL",143,560,83,169,26,1,2,59,0,1,74,49,4,0,1,9,10,0.301785714285714,"90s"
"boonebr01",1993,1,"SEA","AL",76,271,31,68,12,2,12,38,2,3,17,52,1,4,6,4,6,0.250922509225092,"90s"
"bordepa01",1993,1,"TOR","AL",138,488,38,124,30,0,9,55,2,2,20,66,2,2,7,3,18,0.254098360655738,"90s"
"bordimi01",1993,1,"OAK","AL",159,546,60,136,21,2,3,48,10,10,60,58,2,11,10,6,9,0.249084249084249,"90s"
"brettge01",1993,1,"KCA","AL",145,560,69,149,31,3,19,75,7,5,39,67,9,3,0,10,20,0.266071428571429,"90s"
"brookhu01",1993,1,"KCA","AL",75,168,14,48,12,0,1,24,0,1,11,27,1,1,0,1,5,0.285714285714286,"90s"
"brownke01",1993,1,"TEX","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"brunato01",1993,1,"ML4","AL",80,224,20,41,7,3,6,29,3,4,25,59,0,0,2,0,5,0.183035714285714,"90s"
"buhneja01",1993,1,"SEA","AL",158,563,91,153,28,3,27,98,2,5,100,144,11,2,2,8,12,0.271758436944938,"90s"
"burksel01",1993,1,"CHA","AL",146,499,75,137,24,4,17,74,6,9,60,97,2,4,3,8,11,0.274549098196393,"90s"
"cansejo01",1993,1,"TEX","AL",60,231,30,59,14,1,10,46,6,6,16,62,2,3,0,3,6,0.255411255411255,"90s"
"cartejo01",1993,1,"TOR","AL",155,603,92,153,33,5,33,121,8,3,47,113,5,9,0,10,10,0.253731343283582,"90s"
"charlno01",1993,1,"SEA","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"clemero02",1993,1,"BOS","AL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"colesda01",1993,1,"TOR","AL",64,194,26,49,9,1,4,26,1,1,16,29,1,4,1,2,3,0.252577319587629,"90s"
"coneda01",1993,1,"KCA","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"cookde01",1993,1,"CLE","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"darliro01",1993,1,"OAK","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"darwida01",1993,1,"BOS","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"davisch01",1993,1,"CAL","AL",153,573,74,139,32,0,27,112,4,1,71,135,12,1,0,0,18,0.242582897033159,"90s"
"daviser01",1993,2,"DET","AL",23,75,14,19,1,1,6,15,2,2,14,18,1,0,0,0,4,0.253333333333333,"90s"
"davisst02",1993,1,"OAK","AL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"davisst02",1993,2,"DET","AL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"dawsoan01",1993,1,"BOS","AL",121,461,44,126,29,1,13,67,2,1,17,49,4,13,0,7,18,0.273318872017354,"90s"
"deleojo01",1993,2,"CHA","AL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"delgaca01",1993,1,"TOR","AL",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"90s"
"duceyro01",1993,1,"TEX","AL",27,85,15,24,6,3,2,9,2,3,10,17,2,0,2,2,1,0.282352941176471,"90s"
"easleda01",1993,1,"CAL","AL",73,230,33,72,13,2,2,22,6,6,28,35,2,3,1,2,5,0.31304347826087,"90s"
"eckerde01",1993,1,"OAK","AL",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"edmonji01",1993,1,"CAL","AL",18,61,5,15,4,1,0,4,0,2,2,16,1,0,0,0,1,0.245901639344262,"90s"
"ericksc01",1993,1,"MIN","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"fernato01",1993,2,"TOR","AL",94,353,45,108,18,9,4,50,15,8,31,26,3,0,5,1,13,0.305949008498584,"90s"
"fettemi01",1993,1,"ML4","AL",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"fieldce01",1993,1,"DET","AL",154,573,80,153,23,0,30,117,0,1,90,125,15,4,0,5,22,0.267015706806283,"90s"
"finlech01",1993,1,"CAL","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"fiskca01",1993,1,"CHA","AL",25,53,2,10,0,0,1,4,0,1,2,11,0,1,1,1,0,0.188679245283019,"90s"
"flahejo01",1993,1,"BOS","AL",13,25,3,3,2,0,0,2,0,0,2,6,0,1,1,0,0,0.12,"90s"
"fletcsc01",1993,1,"BOS","AL",121,480,81,137,31,5,5,45,16,3,37,35,1,5,6,3,12,0.285416666666667,"90s"
"francju01",1993,1,"TEX","AL",144,532,85,154,31,3,14,84,9,3,62,95,4,1,5,7,16,0.289473684210526,"90s"
"gaettga01",1993,1,"CAL","AL",20,50,3,9,2,0,0,4,1,0,5,12,0,0,0,1,3,0.18,"90s"
"gaettga01",1993,2,"KCA","AL",82,281,37,72,18,1,14,46,0,3,16,75,0,8,2,6,2,0.256227758007117,"90s"
"gagnegr01",1993,1,"KCA","AL",159,540,66,151,32,3,10,57,10,12,33,93,1,0,4,4,7,0.27962962962963,"90s"
"gibsoki01",1993,1,"DET","AL",116,403,62,105,18,6,13,62,15,6,44,87,4,4,0,3,2,0.260545905707196,"90s"
"gomezch02",1993,1,"DET","AL",46,128,11,32,7,1,0,11,2,2,9,17,0,1,3,0,2,0.25,"90s"
"gonzaju03",1993,1,"TEX","AL",140,536,105,166,33,1,46,118,4,1,37,99,7,13,0,1,12,0.309701492537313,"90s"
"gordoto01",1993,1,"KCA","AL",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"gossari01",1993,1,"OAK","AL",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"greensh01",1993,1,"TOR","AL",3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"90s"
"griffal01",1993,1,"TOR","AL",46,95,15,20,3,0,0,3,0,0,3,13,0,0,4,0,3,0.210526315789474,"90s"
"griffke02",1993,1,"SEA","AL",156,582,113,180,38,3,45,109,17,9,96,91,25,6,0,7,14,0.309278350515464,"90s"
"grimsja01",1993,1,"CLE","AL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"groombu01",1993,1,"DET","AL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"guarded01",1993,1,"MIN","AL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"guilloz01",1993,1,"CHA","AL",134,457,44,128,23,4,4,50,5,4,10,41,0,0,13,6,6,0.280087527352298,"90s"
"gullibi01",1993,1,"DET","AL",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"guthrma01",1993,1,"MIN","AL",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"hamilda02",1993,1,"ML4","AL",135,520,74,161,21,1,9,48,21,13,45,62,5,3,4,1,9,0.309615384615385,"90s"
"hammoje01",1993,1,"BAL","AL",33,105,10,32,8,0,3,19,4,0,2,16,1,0,1,2,3,0.304761904761905,"90s"
"harpebr01",1993,1,"MIN","AL",147,530,52,161,26,1,12,73,1,3,29,29,9,9,0,5,15,0.30377358490566,"90s"
"harrigr01",1993,1,"BOS","AL",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"hatchbi01",1993,1,"BOS","AL",136,508,71,146,24,3,9,57,14,7,28,46,4,11,11,4,14,0.28740157480315,"90s"
"hendeda01",1993,1,"OAK","AL",107,382,37,84,19,0,20,53,0,3,32,113,0,0,0,8,1,0.219895287958115,"90s"
"henderi01",1993,1,"OAK","AL",90,318,77,104,19,1,17,47,31,6,85,46,6,2,0,2,8,0.327044025157233,"90s"
"henderi01",1993,2,"TOR","AL",44,163,37,35,3,1,4,12,22,2,35,19,1,2,1,2,1,0.214723926380368,"90s"
"hernaro01",1993,1,"CHA","AL",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"hillgl01",1993,1,"CLE","AL",66,174,19,39,7,2,5,25,7,3,11,50,1,1,1,4,3,0.224137931034483,"90s"
"hitchst01",1993,1,"NYA","AL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"honeyri01",1993,1,"OAK","AL",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"jacksda03",1993,1,"TOR","AL",46,176,15,38,8,0,5,19,0,2,8,53,0,0,5,0,9,0.215909090909091,"90s"
"javiest01",1993,1,"CAL","AL",92,237,33,69,10,4,3,28,12,2,27,33,1,1,1,3,7,0.291139240506329,"90s"
"johnsla03",1993,1,"CHA","AL",147,540,75,168,18,14,0,47,35,7,36,33,1,0,3,0,10,0.311111111111111,"90s"
"johnsra05",1993,1,"SEA","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"joynewa01",1993,1,"KCA","AL",141,497,83,145,36,3,15,65,5,9,66,67,13,3,2,5,6,0.291750503018109,"90s"
"keyji01",1993,1,"NYA","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"kreutch01",1993,1,"DET","AL",119,374,59,107,23,3,15,51,2,1,49,92,4,3,2,3,5,0.286096256684492,"90s"
"kruegbi01",1993,1,"DET","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"langsma01",1993,1,"CAL","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"learyti01",1993,1,"SEA","AL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"leiteal01",1993,1,"TOR","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"leyriji01",1993,1,"NYA","AL",95,259,43,80,14,0,14,53,0,0,37,59,3,8,0,1,12,0.308880308880309,"90s"
"loftoke01",1993,1,"CLE","AL",148,569,116,185,28,8,1,42,70,14,81,83,6,1,2,4,8,0.325131810193322,"90s"
"magadda01",1993,2,"SEA","AL",71,228,27,59,11,0,1,21,2,0,36,33,3,0,2,3,9,0.258771929824561,"90s"
"maldoca01",1993,2,"CLE","AL",28,81,11,20,2,0,5,20,0,1,11,18,2,0,1,1,2,0.246913580246914,"90s"
"martied01",1993,1,"SEA","AL",42,135,20,32,7,0,4,13,0,0,28,19,1,0,1,1,4,0.237037037037037,"90s"
"martiti02",1993,1,"SEA","AL",109,408,48,108,25,1,17,60,0,3,45,56,9,5,3,3,7,0.264705882352941,"90s"
"maynebr01",1993,1,"KCA","AL",71,205,22,52,9,1,2,22,3,2,18,31,7,1,3,0,6,0.253658536585366,"90s"
"mcgwima01",1993,1,"OAK","AL",27,84,16,28,6,0,9,24,0,1,21,19,5,1,0,1,0,0.333333333333333,"90s"
"mclemma01",1993,1,"BAL","AL",148,581,81,165,27,5,4,72,21,15,64,92,4,1,11,6,21,0.283993115318417,"90s"
"mesajo01",1993,1,"CLE","AL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"molitpa01",1993,1,"TOR","AL",160,636,121,211,37,5,22,111,22,4,77,71,3,3,1,8,13,0.331761006289308,"90s"
"morrija02",1993,1,"TOR","AL",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"moyerja01",1993,1,"BAL","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"mussimi01",1993,1,"BAL","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"myersgr01",1993,1,"CAL","AL",108,290,27,74,10,0,7,40,3,3,17,47,2,2,3,3,8,0.255172413793103,"90s"
"nelsoje01",1993,1,"SEA","AL",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"nunezed01",1993,1,"OAK","AL",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"ojedabo01",1993,1,"CLE","AL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"olerujo01",1993,1,"TOR","AL",158,551,109,200,54,2,24,107,0,2,114,65,33,7,0,7,12,0.362976406533575,"90s"
"oliveda02",1993,1,"TEX","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"olsongr01",1993,1,"BAL","AL",50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"90s"
"oneilpa01",1993,1,"NYA","AL",141,498,71,155,34,1,20,75,2,4,44,69,5,2,0,3,13,0.311244979919679,"90s"
"oroscje01",1993,1,"ML4","AL",57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"90s"
"palmede01",1993,1,"TEX","AL",148,519,88,127,31,2,33,96,11,10,53,154,4,8,0,5,5,0.244701348747592,"90s"
"palmera01",1993,1,"TEX","AL",160,597,124,176,40,2,37,105,22,3,73,85,22,5,2,9,8,0.294807370184255,"90s"
"parenma01",1993,1,"BAL","AL",22,54,7,14,2,0,4,12,0,0,3,14,0,0,3,1,1,0.259259259259259,"90s"
"parrila02",1993,1,"CLE","AL",10,20,2,4,1,0,1,2,1,0,4,5,0,0,0,0,2,0.2,"90s"
"penato01",1993,1,"BOS","AL",126,304,20,55,11,0,4,19,1,3,25,46,0,2,13,3,12,0.180921052631579,"90s"
"phillto02",1993,1,"DET","AL",151,566,113,177,27,0,7,57,16,11,132,102,5,4,1,4,11,0.312720848056537,"90s"
"plunker01",1993,1,"CLE","AL",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"polonlu01",1993,1,"CAL","AL",152,576,75,156,17,6,1,32,55,24,48,53,7,2,8,3,7,0.270833333333333,"90s"
"pooleji02",1993,1,"BAL","AL",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"powerte01",1993,1,"CLE","AL",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"powerte01",1993,2,"SEA","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"quantpa01",1993,1,"BOS","AL",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"raineti01",1993,1,"CHA","AL",115,415,75,127,16,4,16,54,21,7,64,35,4,3,2,2,7,0.306024096385542,"90s"
"ramirma02",1993,1,"CLE","AL",22,53,5,9,1,0,2,5,0,0,2,8,0,0,0,0,3,0.169811320754717,"90s"
"rasmude01",1993,1,"KCA","AL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"reedri01",1993,1,"KCA","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"reedri01",1993,2,"TEX","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"rhodear01",1993,1,"BAL","AL",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"ripkeca01",1993,1,"BAL","AL",162,641,87,165,26,3,24,90,1,4,65,58,19,6,0,6,17,0.257410296411856,"90s"
"rodriiv01",1993,1,"TEX","AL",137,473,56,129,28,4,10,66,8,7,29,70,3,4,5,8,16,0.272727272727273,"90s"
"rogerke01",1993,1,"TEX","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"russeje01",1993,1,"BOS","AL",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"ryanno01",1993,1,"TEX","AL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"sandesc01",1993,1,"CAL","AL",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"schofdi02",1993,1,"TOR","AL",36,110,11,21,1,2,0,5,3,0,16,25,0,0,2,0,1,0.190909090909091,"90s"
"seguida01",1993,1,"BAL","AL",146,450,54,123,27,0,10,60,2,1,58,53,4,0,3,8,18,0.273333333333333,"90s"
"seleaa01",1993,1,"BOS","AL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"sierrru01",1993,1,"OAK","AL",158,630,77,147,23,5,22,101,25,5,52,97,16,0,0,10,17,0.233333333333333,"90s"
"smithle02",1993,2,"NYA","AL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"smithlo01",1993,2,"BAL","AL",9,24,8,5,1,0,2,3,0,0,8,10,0,0,0,0,0,0.208333333333333,"90s"
"snowjt01",1993,1,"CAL","AL",129,419,60,101,18,2,16,57,3,0,55,88,4,2,7,6,10,0.241050119331742,"90s"
"sojolu01",1993,1,"TOR","AL",19,47,5,8,2,0,0,6,0,0,4,2,0,0,2,1,3,0.170212765957447,"90s"
"sprinru01",1993,1,"CAL","AL",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"stanlmi02",1993,1,"NYA","AL",130,423,70,129,17,1,26,84,1,1,57,85,4,5,0,6,10,0.304964539007092,"90s"
"stewada01",1993,1,"TOR","AL",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"stiebda01",1993,1,"CHA","AL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"stottto01",1993,1,"TOR","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"surhobj01",1993,1,"ML4","AL",148,552,66,151,38,3,7,79,12,9,36,47,5,2,4,5,9,0.273550724637681,"90s"
"sutclri01",1993,1,"BAL","AL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"tananfr01",1993,2,"NYA","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"tapanke01",1993,1,"MIN","AL",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"tartada01",1993,1,"NYA","AL",138,513,87,128,33,2,31,102,0,0,92,156,9,2,0,4,8,0.249512670565302,"90s"
"tavarju01",1993,1,"CLE","AL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"thomafr04",1993,1,"CHA","AL",153,549,106,174,36,0,41,128,4,2,112,54,23,2,0,13,10,0.316939890710383,"90s"
"thomeji01",1993,1,"CLE","AL",47,154,28,41,11,0,7,22,2,1,29,36,1,4,0,5,3,0.266233766233766,"90s"
"thondi01",1993,1,"ML4","AL",85,245,23,66,10,1,1,33,6,5,22,39,3,0,3,5,4,0.269387755102041,"90s"
"timlimi01",1993,1,"TOR","AL",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"trammal01",1993,1,"DET","AL",112,401,72,132,25,3,12,60,12,8,38,38,2,2,4,2,7,0.329177057356608,"90s"
"valenfe01",1993,1,"BAL","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"valenjo03",1993,1,"ML4","AL",19,53,10,13,1,2,1,7,1,0,7,16,1,1,2,0,1,0.245283018867925,"90s"
"vaughgr01",1993,1,"ML4","AL",154,569,97,152,28,2,30,97,10,7,89,118,14,5,0,4,6,0.26713532513181,"90s"
"velarra01",1993,1,"NYA","AL",85,226,28,68,13,2,7,24,2,2,18,39,2,4,3,2,12,0.300884955752212,"90s"
"venturo01",1993,1,"CHA","AL",157,554,85,145,27,1,22,94,1,6,105,82,16,3,1,6,18,0.26173285198556,"90s"
"violafr01",1993,1,"BOS","AL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"vizquom01",1993,1,"SEA","AL",158,560,68,143,14,2,2,31,12,14,50,71,2,4,13,3,7,0.255357142857143,"90s"
"welchbo01",1993,1,"OAK","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"wellsda01",1993,1,"DET","AL",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"whitalo01",1993,1,"DET","AL",119,383,72,111,32,1,9,67,3,3,78,46,4,4,7,4,5,0.289817232375979,"90s"
"whitede03",1993,1,"TOR","AL",146,598,116,163,42,6,15,52,34,4,57,127,1,7,3,3,3,0.27257525083612,"90s"
"wickmbo01",1993,1,"NYA","AL",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"willibe02",1993,1,"NYA","AL",139,567,67,152,31,4,12,68,9,9,53,106,4,4,1,3,17,0.268077601410935,"90s"
"willige02",1993,1,"NYA","AL",42,67,11,10,2,3,0,6,2,0,1,14,0,2,0,1,2,0.149253731343284,"90s"
"williwo02",1993,1,"TOR","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"winfida01",1993,1,"MIN","AL",143,547,72,148,27,2,21,76,2,3,45,106,2,0,0,2,15,0.270566727605119,"90s"
"wittbo01",1993,1,"OAK","AL",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"yountro01",1993,1,"ML4","AL",127,454,62,117,25,3,8,51,9,2,44,93,5,5,5,6,12,0.257709251101322,"90s"
"agostju01",1993,1,"HOU","NL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"aloumo01",1993,1,"MON","NL",136,482,70,138,29,6,18,85,17,6,38,53,9,5,3,7,9,0.286307053941909,"90s"
"anderla02",1993,1,"PHI","NL",64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"90s"
"ashbyan01",1993,1,"COL","NL",20,15,1,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0.266666666666667,"90s"
"ashbyan01",1993,2,"SDN","NL",12,21,2,1,1,0,0,0,0,0,2,6,0,0,2,0,0,0.0476190476190476,"90s"
"assenpa01",1993,1,"CHN","NL",46,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,"90s"
"astacpe01",1993,1,"LAN","NL",31,62,4,10,0,0,0,2,0,1,0,26,0,0,7,0,0,0.161290322580645,"90s"
"ausmubr01",1993,1,"SDN","NL",49,160,18,41,8,1,5,12,2,0,6,28,0,0,0,0,2,0.25625,"90s"
"bagweje01",1993,1,"HOU","NL",142,535,76,171,37,4,20,88,13,4,62,73,6,3,0,9,20,0.319626168224299,"90s"
"basske01",1993,1,"HOU","NL",111,229,31,65,18,0,3,37,7,1,26,31,3,1,2,0,4,0.283842794759825,"90s"
"bedrost01",1993,1,"ATL","NL",49,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"90s"
"belchti01",1993,1,"CIN","NL",22,50,2,10,1,0,0,7,0,1,0,15,0,1,3,0,0,0.2,"90s"
"bellira01",1993,1,"ATL","NL",91,79,6,18,5,0,0,6,0,0,4,13,0,3,3,0,1,0.227848101265823,"90s"
"bellja01",1993,1,"PIT","NL",154,604,102,187,32,9,9,51,16,10,77,122,6,6,13,1,16,0.309602649006623,"90s"
"benesan01",1993,1,"SDN","NL",34,72,5,9,3,0,1,4,0,0,1,33,0,1,14,0,0,0.125,"90s"
"bicheda01",1993,1,"COL","NL",141,538,93,167,43,5,21,89,14,8,28,99,2,7,0,8,7,0.310408921933086,"90s"
"biggicr01",1993,1,"HOU","NL",155,610,98,175,41,5,21,64,15,17,77,93,7,10,4,5,10,0.286885245901639,"90s"
"blackbu02",1993,1,"SFN","NL",16,37,2,9,0,0,0,3,0,0,2,8,0,0,3,0,1,0.243243243243243,"90s"
"bondsba01",1993,1,"SFN","NL",159,539,129,181,38,4,46,123,29,12,126,79,43,2,0,7,11,0.335807050092764,"90s"
"bonilbo01",1993,1,"NYN","NL",139,502,81,133,21,3,34,87,3,3,72,96,11,0,0,8,12,0.264940239043825,"90s"
"burbada01",1993,1,"SFN","NL",54,17,1,5,1,0,0,2,0,0,1,7,0,0,3,0,1,0.294117647058824,"90s"
"burkejo03",1993,1,"SFN","NL",34,76,7,9,0,0,0,4,0,0,5,31,0,0,12,0,4,0.118421052631579,"90s"
"burnije01",1993,1,"NYN","NL",86,263,49,64,10,6,13,38,3,6,38,66,4,1,2,2,2,0.243346007604563,"90s"
"butlebr01",1993,1,"LAN","NL",156,607,80,181,21,10,1,42,39,19,86,69,1,5,14,4,6,0.298187808896211,"90s"
"caminke01",1993,1,"HOU","NL",143,543,75,142,31,0,13,75,8,5,49,88,10,0,1,3,15,0.261510128913444,"90s"
"candejo01",1993,1,"PIT","NL",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"90s"
"candito01",1993,1,"LAN","NL",33,60,1,8,2,0,0,2,0,0,1,13,0,0,9,0,2,0.133333333333333,"90s"
